Unnamed: 0,帖子id,评论用户id,评论用户名,评论者是否认证,评论id,评论时间,评论内容,评论点赞数,评论子回复数,评论翻译
1396,3.71153E+18,50720270237,pingpongafrica,TRUE,1.80785E+16,2025-09-01 04:40:00,Everyone still loves him 😍,20,0,大家还爱他 😍
1397,3.71153E+18,2008668292,kettylong_bags,FALSE,1.80713E+16,2025-09-01 04:32:44,"It's a great day, so happy to be there watching Fan zhendong playing again against international strong players! Am sure he will do it better in the future after more training and new experience 🙌❤️",30,0,真是个好天气，能再次看到樊振东对阵国际强手，我太高兴了！相信经过更多的训练和新经验积累，他未来一定会做得更好🙌❤️
1398,3.71153E+18,9138615053,verybadping,FALSE,1.79617E+16,2025-09-01 04:31:32,A very great champion ! 🏓,12,0,非常伟大的冠军！🏓
1399,3.71153E+18,70534297083,rodri.1959,FALSE,1.85237E+16,2025-09-01 04:31:25,"Vamos campeón eres de las personas que se superan a si mismo,mucho ánimo",0,0,加油，勇士！你是一个不断超越自我的人，给你很多鼓励！
1400,3.71153E+18,67561601131,erpay_deniro,FALSE,1.81102E+16,2025-09-01 04:29:34,👏👏👏👏,0,0,👏👏👏👏
1401,3.71153E+18,24991797557,patrick_19901,FALSE,1.80364E+16,2025-09-01 04:27:00,Habe auch mein erstes Spiel verloren 😂,1,0,我也输了第一场比赛😂
1402,3.71153E+18,1730600629,d_enniso,FALSE,1.78454E+16,2025-09-01 04:19:42,He will show you all in the next game who he is and what he can really do. He has just arrived and has to get used to his new surroundings.,9,0,他会在下一场比赛中向你们展示他是谁，以及他真正能做什么。他刚来，需要适应新环境。
1403,3.71153E+18,2900107977,eflatyeung,FALSE,1.85156E+16,2025-09-01 04:17:15,toi toi toi für alle kommenden Spiele,0,0,祝所有接下来的比赛好运！
1404,3.71153E+18,2900107977,eflatyeung,FALSE,1.81316E+16,2025-09-01 04:15:35,wird immer besser❤️kopf hoch💙💙,2,0,越来越好❤️加油💙💙
1405,3.71153E+18,49165444870,yuan_nynj,FALSE,1.80819E+16,2025-09-01 04:14:55,Always rooting for Fan Z.D not matter what！I am sure he just need some time to adjust and come back stronger. Looking forward to the next game. 加油东哥💪🏻,1,0,永远支持范志东，无论怎样！我相信他只是需要一些时间来调整，然后卷土重来。期待下一场比赛。加油东哥💪🏻
1406,3.71153E+18,206304575,ilja.rossbander,FALSE,1.8097E+16,2025-09-01 04:14:07,❤️,1,0,❤️
1407,3.71153E+18,2008668292,kettylong_bags,FALSE,1.79579E+16,2025-09-01 04:13:22,"So warming and touching moments ❤️ it's definitely a right decision for Fan zhendong to come to German Bundesliga , it's a challenge for him though no doubt an enrichment for his life ❤️🙌👏🔥",67,1,太温馨、太感人了 ❤️ 樊振东来德国联赛绝对是个正确的决定，对他来说是挑战，但毫无疑问会丰富他的人生 ❤️🙌👏🔥
1408,3.71153E+18,60883660273,mahedvl,FALSE,1.83099E+16,2025-09-01 04:12:00,La prochaine il les arrache moi je le.dit,0,0,下次他要拆了，我说的。
1409,3.71153E+18,1970579856,np28890,FALSE,1.83281E+16,2025-09-01 04:10:34,"With him, believe me, it is “just a matter of time”. Congratulations to the winners. But FZD will get his form back. Not World and Olympic Champion for nothing. We all know that. End of Discussion.",131,0,相信我，对他来说这只是“时间问题”。恭喜获胜者。但FZD会找回状态的。不是世界和奥运冠军白当的。我们都知道的。就说到这儿。
1410,3.71153E+18,335911483,jhonncambra,FALSE,1.78968E+16,2025-09-01 04:02:13,Co*o!! suelta ese enfoque automático mijo… 😐😐,0,0,哇！放轻松点儿，小伙子… 😐😐
1411,3.71153E+18,1266928102,dylan_dr2b,FALSE,1.81537E+16,2025-09-01 04:02:04,"Pat pat, come back stronger 🐼🐼🐼",13,0,拍拍，回来更强大吧 🐼🐼🐼
1412,3.71153E+18,7981002828,der_jones95,FALSE,1.79042E+16,2025-09-01 04:01:43,Bromance incoming,1,0,兄弟情要来啦！
1413,3.71153E+18,61456612290,zhenyuleilei,FALSE,1.80526E+16,2025-09-01 04:01:09,So much respect for Fan! 🙌 Coming to Germany and stepping into the Bundesliga already shows incredible courage — he’s already winning just by taking this step. 💪 Excited to see what’s ahead! 🔥,47,1,太佩服范了！🙌 来到德国踢德甲就已经展现了惊人的勇气——他光是迈出这一步就已经赢了。💪 期待他未来的表现！🔥
1414,3.71153E+18,15311536,krisztitothtabletennis,FALSE,1.85053E+16,2025-09-01 03:59:40,"Dieser Druck- die letzten Tagen waren bestimmt nicht einfach für ihn , er war hin und her gerissen, ausverkaufte Halle, überall Nachrichten usw - sogar ein Olympiasieger hat damit zu kämpfen…. So ein sympathischer Kerl, absolut top Gewinn für alle 
❤️🔥😍",100,3,"这压力——过去几天对他肯定不容易，他左右为难，场馆都卖光了，到处都是新闻等等——甚至奥运冠军也会遇到困难…. 真是个好人，绝对是大家的好收获
❤️🔥😍"
1415,3.71153E+18,1979786789,vaper_flo_,FALSE,1.79635E+16,2025-09-01 03:59:35,"Dont worry @fanzhendong9248 , next Game will be better 🙌",34,1,别担心 @范振东9248，下一场比赛会更好的🙌
1416,3.71153E+18,180208354,jwkai,FALSE,1.7909E+16,2025-09-01 03:58:40,"He's an athlete. Even though not expected,  the losses will fuel him to adapt and play better and with more focus next time. Great addition to the league. 🔥",231,1,他是一位运动员。即使遭遇失利，这也会激励他调整自己，下次打得更好、更专注。他是联盟的优秀补充。🔥
1417,3.71153E+18,4934660171,mehdisaadati.music,FALSE,1.78594E+16,2025-09-01 03:58:08,Fan zh is the best forever 🔥❤️,78,8,范植是永远的神 🔥❤️
1418,3.71153E+18,50795519259,1ne_jamaal,FALSE,1.7919E+16,2025-09-01 03:55:51,"Don’t worry he just needs to adjust as Jokic says cuz the league is completely different from China especially their playing styles and he hasn’t played consistently in a minute so when he adjusts it’s wraps
He’ll continue to be my number 1 player💯🔥",103,3,"别担心，他只是需要像约基奇说的，适应一下，因为这个联盟和中国完全不一样，尤其是他们的打法，而且他有一段时间没稳定出场了，所以等他适应了，就稳了。
他永远是我最喜欢的球员💯🔥"
1419,3.71153E+18,535511287,wiltonxavierx,FALSE,1.78749E+16,2025-09-01 03:55:23,Mito 🚀🏓👏👏👏,1,0,米托🚀🏓👏👏👏
1420,3.71153E+18,7635288193,jingyu3917,FALSE,1.81054E+16,2025-09-01 03:53:55,Man You got this🫶🏻 Fan zhendong,3,0,加油！范振东！🫶
1421,3.71153E+18,72085370642,smashnexxt,FALSE,1.80761E+16,2025-09-01 03:52:42,❤️ @fanzhendong9248  never give up🔥🙌,10,1,❤️ @樊振东9248 永不放弃🔥🙌
1422,3.71153E+18,1789238426,cci.lee,FALSE,1.79124E+16,2025-09-01 03:52:17,No problem👏,3,0,没问题👏
1423,3.71153E+18,26820539856,cletcyril,FALSE,1.78468E+16,2025-09-01 03:51:58,Il reviendra plus fort la prochaine fois 👏💪🏼,5,1,他下次会更强大地卷土重来 👏💪🏼
1424,3.71153E+18,48639158875,luthier.brunobalbino,FALSE,1.80783E+16,2025-09-01 03:51:47,🙌,1,1,🙌
1425,3.71153E+18,53401758621,bulekovnurbergen,FALSE,1.80699E+16,2025-09-01 03:50:46,❤️,0,0,❤️
1426,3.71153E+18,32353551639,carrie258036,FALSE,1.83937E+16,2025-09-01 03:49:23,"Whether win or lose, he always a great player. I'm glad to see his unwavering passion for table tennis👏
The competition is also a gathering of top players, making it a very exciting competition😍",287,1,"输赢都无所谓，他永远是一位伟大的运动员。很高兴看到他对乒乓球始终如一的热情👏
这场比赛也是顶尖选手的聚会，使得比赛非常精彩😍"
1427,3.71153E+18,51977648,irischeung922,FALSE,1.80393E+16,2025-09-01 03:46:42,🇩🇪 is so warm❤️,8,1,德国真温暖呀❤️
1428,3.71153E+18,47427733851,hendrikzup,FALSE,1.79796E+16,2025-09-01 03:45:55,Weiter geht’s ❤️🙏🏼,8,1,继续加油 ❤️🙏🏼
1429,3.71153E+18,11097354847,theocruztm,FALSE,1.80384E+16,2025-09-01 03:45:50,❤️❤️,1,1,❤️❤️
1430,3.71207E+18,51417504038,luoxiaohei951,FALSE,1.78545E+16,2025-09-07 13:20:52,樊振东你最棒👏👏👏,0,0,樊振东你最棒👏👏👏
1431,3.71207E+18,2965253658,october_cecilia,FALSE,1.80893E+16,2025-09-04 09:06:35,"Hallo, da der Beitritt von Fan Zhendong einen enormen Effekt auf Ihren Club hat (Sponsoring, Broadcast-Einnahmen, Aufmerksamkeit usw.), sollten Sie ihn sichern. Erstens: Sollten Sie ihm eine gute Trainingsumgebung bieten, wenn das Gelände keine Klimaanlage hat, gibt es keine andere Möglichkeit, es zu kühlen? Unsere 🇨🇳 Bezirk-Ebene Gelände können mit Eis gekühlt werden, als entwickeltes Land 🇩🇪 Kann das nicht? Zweitens: während des Spiels nicht den Ball aufnehmen, die Athleten unter den Füßen sind Tischtennis, was passiert, wenn sie darauf treten? Achten Sie auf die Sicherheit der Sportler?",1,1,你好，范振东加入对你们俱乐部有巨大的影响（赞助、转播收入、关注度等等），所以应该好好留住他。首先：如果场地没有空调，有没有别的降温方式？我们🇨🇳区级场地都能用冰块降温，发达国家🇩🇪办不到吗？其次：比赛时不要捡球，运动员在脚下是乒乓球，万一踩到怎么办？注意运动员的安全吗？
1432,3.71207E+18,70209513978,xuch_ang77,FALSE,1.80746E+16,2025-09-03 23:47:37,看到了自己！啊啊啊！你是世界上最好的最独一无二的咚咚大王！  我们下次见！ 会永远永远坚定的支持你爱你❤️,3,0,看到了自己！啊啊啊！你是世界上最好的最独一无二的咚咚大王！  我们下次见！ 会永远永远坚定的支持你爱你❤️
1433,3.71207E+18,4105500636,dgjsjsksks,FALSE,1.7859E+16,2025-09-03 17:17:05,Da bin ich aber neidisch auf die deutschen Tischtennis-Fans,2,0,真羡慕德国乒乓球迷啊。
1434,3.71207E+18,630062797,dandan37000,FALSE,1.80776E+16,2025-09-03 16:09:24,德国的球迷太幸福了！@,1,0,德国的球迷太幸福了！@
1435,3.71207E+18,1789238426,cci.lee,FALSE,1.80463E+16,2025-09-03 07:07:53,FZD🔥,0,0,FZD🔥
1436,3.71207E+18,55536238683,action_yuan,FALSE,1.85264E+16,2025-09-03 00:15:22,"东东，可能这是班门弄斧，但我还是相信集思广益和旁观者清，所以在论坛收集一些德甲首秀问题分析:
1.最近训练量不够，体能和反应能力下降，还有一个原因是饮食问题，吃太多热量油脂高的食物，脾胃湿热，造成身体沉重跑动不起来
2.器材问题，德甲用的是挺拔的球台，和红双喜双鱼不同，挺拔球台更适合欧洲打法，球的弹击更高，拧拉容易漏点，旋转降低
3.场馆问题，通风不行，没有空调，闷热无比让人烦躁注意力无法集中，场地环境可能无法改变，只能你自己适应
4.还有观众密度太大，距离太，现在是否赛场还会听到一些声音会恐惧想逃离，距离太近你没有安全感，如果这样，真的很担心短时间调整不了，但是我想说去看你打比赛的都是爱你的人，希望你能像年少时一样能近距离感受球迷对你的热爱，无惧流言，放下压力，赛场上肆意挥拍",1,0,"东东，可能这是班门弄斧，但我还是相信集思广益和旁观者清，所以在论坛收集一些德甲首秀问题分析:
1.最近训练量不够，体能和反应能力下降，还有一个原因是饮食问题，吃太多热量油脂高的食物，脾胃湿热，造成身体沉重跑动不起来
2.器材问题，德甲用的是挺拔的球台，和红双喜双鱼不同，挺拔球台更适合欧洲打法，球的弹击更高，拧拉容易漏点，旋转降低
3.场馆问题，通风不行，没有空调，闷热无比让人烦躁注意力无法集中，场地环境可能无法改变，只能你自己适应
4.还有观众密度太大，距离太，现在是否赛场还会听到一些声音会恐惧想逃离，距离太近你没有安全感，如果这样，真的很担心短时间调整不了，但是我想说去看你打比赛的都是爱你的人，希望你能像年少时一样能近距离感受球迷对你的热爱，无惧流言，放下压力，赛场上肆意挥拍"
1437,3.71207E+18,59152906902,ws.22201,FALSE,1.80904E+16,2025-09-02 22:10:31,"fzd , you re the best.😍👏",2,0,fzd，你最棒了。😍👏
1438,3.71207E+18,3520864187,hyx1229,FALSE,1.809E+16,2025-09-02 20:44:56,加油樊振东❤️❤️❤️,0,0,加油樊振东❤️❤️❤️
1439,3.71207E+18,4774334376,qmin0707,FALSE,1.80398E+16,2025-09-02 20:12:40,"一切的伟大源于一个勇敢的开始
站在巅峰 寻找另一座高山
这次的起点是一个挑战
只需要交给时间和相信
他会成为更好的樊振东",6,0,"一切的伟大源于一个勇敢的开始
站在巅峰 寻找另一座高山
这次的起点是一个挑战
只需要交给时间和相信
他会成为更好的樊振东"
1440,3.71207E+18,1541593394,kingfung0701,FALSE,1.80675E+16,2025-09-02 20:07:25,樊振东敢赢不怕输，加油,0,0,樊振东敢赢不怕输，加油
1441,3.71207E+18,2362338239,fififu1202,FALSE,1.78751E+16,2025-09-02 17:21:25,Am sure our fierce 🐼 will come back stronger after adjusting to the premise and temperature etc ♥️🏓 Danke to dear Captain @patrickfranziska and the Club for taking good care of our gem 😍🙏🏻,1,0,我确信我们凶猛的🐼在适应场地和温度等条件后会更强大回来♥️🏓 感谢亲爱的队长@patrickfranziska和俱乐部对我们宝贝的照顾😍🙏🏻
1442,3.71207E+18,62984811513,enshun1998,FALSE,1.79829E+16,2025-09-02 17:03:15,咚咚放轻松，期待你的每一个赛场❤️,3,0,咚咚放轻松，期待你的每一个赛场❤️
1443,3.71207E+18,76267905399,dearfan38,FALSE,1.78935E+16,2025-09-02 14:14:41,He will soon be back❤️ FZD we love you,2,0,他很快就会回来❤️ FZD我们爱你
1444,3.71207E+18,64849685986,elenasun727,FALSE,1.80749E+16,2025-09-02 13:48:08,“敢赢不怕输”。相信樊振东会很快适应新环境，“你可以的”加油樊振东👏,2,0,“敢赢不怕输”。相信樊振东会很快适应新环境，“你可以的”加油樊振东👏
1445,3.71207E+18,4262627980,fotostudio_sb,FALSE,1.8052E+16,2025-09-02 12:58:43,"Es war fantastisch, obwohl wir verloren haben. Fan wird sich noch eingewöhnen. Aber vielleicht sollte man bei den Temperaturen in die Saarlandhalle gehen. War schon heftig heiß in der Halle 😅",6,1,虽然我们输了，但一切都很棒。球迷还需要适应一下。但或许考虑到现在的温度，应该去萨尔兰体育馆吧。体育馆里已经热得厉害了😅
1446,3.71207E+18,54506770708,beautystyleelement,FALSE,1.83889E+16,2025-09-02 12:30:23,多點鼓勵，少點批評,1,0,多點鼓勵，少點批評
1447,3.71207E+18,64449764992,zajdmsf,FALSE,1.84223E+16,2025-09-02 12:18:22,相信樊振东会很快调整过来的,2,0,相信樊振东会很快调整过来的
1448,3.71207E+18,64449764992,zajdmsf,FALSE,1.792E+16,2025-09-02 12:16:27,有没有考虑在中国上海举办一次比赛活动😍,0,0,有没有考虑在中国上海举办一次比赛活动😍
1449,3.71207E+18,6944117650,nana_clina,FALSE,1.79766E+16,2025-09-02 11:58:34,"@fanzhendong9248  believe yourself ""I can""🥰 東哥是強者求諸己，不怨懟環境。將心中的淚水化做汗水，成功指日可待💪💪💪 我在大彎區等您，十五運見🏓",4,0,"@fanzhendong9248  believe yourself ""I can""🥰 東哥是強者求諸己，不怨懟環境。將心中的淚水化做汗水，成功指日可待💪💪💪 我在大彎區等您，十五運見🏓"
1450,3.71207E+18,49289425835,_3ovo3_,FALSE,1.80974E+16,2025-09-02 10:40:44,场馆真的太热了，不知道下一场比赛会不会凉快点，樊振东还是爱出汗体质，然后他也不好意思直接在那么多人面前换衣服，感觉德甲比赛真的很不一样，中间竟然还能有个中场休息，我都惊呆了😮,0,0,场馆真的太热了，不知道下一场比赛会不会凉快点，樊振东还是爱出汗体质，然后他也不好意思直接在那么多人面前换衣服，感觉德甲比赛真的很不一样，中间竟然还能有个中场休息，我都惊呆了😮
1451,3.71207E+18,71665352768,sweetlin0804,FALSE,1.79962E+16,2025-09-02 10:24:10,👏👏👏,1,0,👏👏👏
1452,3.71207E+18,55536238683,action_yuan,FALSE,1.80525E+16,2025-09-02 10:07:25,樊振东可能需要适应小场馆，密集人群的比赛环境，因为樊振东之前的比赛场地都是空旷的体育馆，空调配备齐全，温湿度都可以控制，不知道是不是场馆太小太闷热，他还没有适应，还是最近训练量不够，脚步确实没有之前移动快速，客场的场地据说比你们这个馆还小，他需要做好充分适应准备,6,0,樊振东可能需要适应小场馆，密集人群的比赛环境，因为樊振东之前的比赛场地都是空旷的体育馆，空调配备齐全，温湿度都可以控制，不知道是不是场馆太小太闷热，他还没有适应，还是最近训练量不够，脚步确实没有之前移动快速，客场的场地据说比你们这个馆还小，他需要做好充分适应准备
1453,3.71207E+18,73896314541,c_c9248,FALSE,1.8171E+16,2025-09-02 08:04:35,👏👏👏,1,0,👏👏👏
1454,3.71207E+18,70187903098,scofieldcat,FALSE,1.7906E+16,2025-09-02 08:01:01,Keep going Fan Zhendong！🔥We always support you！👏,4,0,加油范振东！🔥我们永远支持你！👏
1455,3.71207E+18,2008668292,kettylong_bags,FALSE,1.80501E+16,2025-09-02 04:06:44,"Tolle Spiele und fantastische Stimmung in der Halle, abgesehen dein etwas zu warm war",3,0,精彩的比赛和绝佳的现场气氛，就是稍微有点太热了。
1456,3.71285E+18,5830674498,quliji,FALSE,1.79045E+16,2025-09-04 23:30:25,东东，加油，记得给东东准备香蕉🍌啊，上场孩子就喝了水，没有吃到香蕉🍌🔥🙌🙌,1,0,东东，加油，记得给东东准备香蕉🍌啊，上场孩子就喝了水，没有吃到香蕉🍌🔥🙌🙌
1457,3.71285E+18,407474809,kenderrrz,FALSE,1.78669E+16,2025-09-04 18:57:08,饼哈哈哈哈哈🫓,0,0,饼哈哈哈哈哈🫓
1458,3.71285E+18,40534827611,shinningstar.15,FALSE,1.80699E+16,2025-09-04 14:45:48,Wondering if you could add some portable air conditioners? It's far too hot for both the audience and the athletes.,0,0,想问一下能不能加一些便携式空调？对观众和运动员来说都太热了。
1459,3.71285E+18,582100822,sophieyaya1317,FALSE,1.79652E+16,2025-09-04 14:33:33,Fzd the best ❤️,2,0,Fzd 最棒啦 ❤️
1460,3.71285E+18,74961467438,helennong561,FALSE,1.80662E+16,2025-09-04 10:16:25,没关系，水土不服等困难我们会适应的，加油樊振东👏👏,0,0,没关系，水土不服等困难我们会适应的，加油樊振东👏👏
1461,3.71285E+18,50691690718,fan.81_84,FALSE,1.82937E+16,2025-09-04 09:18:48,"Hi there, lots of spectators have brought up after match that the sports hall has poor air circulation due to the large number of people which causes the temperature and humidity to rise. As a result, many of them and the players as well, feel uncomfortable. We kindly ask the club to provide cooling and ventilation measures.

In addition, during the matches, please avoid leaving balls on the court which could put players on risk to get hurt while playing. Players could be allowed to pick up the balls themselves after one turn. 

Wish you guys get good result in your next matches!",1,0,"大家好，很多观众赛后反映体育馆空气流通不佳，由于人数众多导致温度和湿度升高。因此，许多观众和球员都感到不舒服。我们恳请俱乐部提供降温和通风措施。

另外，比赛期间请避免将球留在球场上，这可能会对球员造成受伤风险。球员可以在一轮比赛结束后自行捡球。

祝你们在接下来的比赛中取得好成绩！"
1462,3.71285E+18,2965253658,october_cecilia,FALSE,1.85217E+16,2025-09-04 09:07:15,"Hallo, da der Beitritt von Fan Zhendong einen enormen Effekt auf Ihren Club hat (Sponsoring, Broadcast-Einnahmen, Aufmerksamkeit usw.), sollten Sie ihn sichern. Erstens: Sollten Sie ihm eine gute Trainingsumgebung bieten, wenn das Gelände keine Klimaanlage hat, gibt es keine andere Möglichkeit, es zu kühlen? Unsere 🇨🇳 Bezirk-Ebene Gelände können mit Eis gekühlt werden, als entwickeltes Land 🇩🇪 Kann das nicht? Zweitens: während des Spiels nicht den Ball aufnehmen, die Athleten unter den Füßen sind Tischtennis, was passiert, wenn sie darauf treten? Achten Sie auf die Sicherheit der Sportler?",2,1,你好，范振东的加入对你的俱乐部有巨大的影响（赞助、转播收入、关注度等），你应该留住他。首先：如果场地没有空调，是否可以考虑其他降温方式？我们🇨🇳区级场地都能用冰块降温，发达国家🇩🇪难道做不到吗？其次：比赛期间不要捡球，运动员在脚下是乒乓球，踩到怎么办？注意运动员的安全！
1463,3.71285E+18,55536238683,action_yuan,FALSE,1.80522E+16,2025-09-04 08:56:20,"东东，可能这是班门弄斧，但我还是相信集思广益和旁观者清，所以在论坛收集一些德甲首秀问题分析:
1.最近训练量不够，体能和反应能力下降，还有一个原因是饮食问题，吃太多热量油脂高的食物，脾胃湿热，造成身体沉重跑动不起来
2.器材问题，德甲用的是挺拔的球台，和红双喜双鱼不同，挺拔球台更适合欧洲打法，球的弹击更高，拧拉容易漏点，旋转降低
3.场馆问题，通风不行，没有空调，闷热无比让人烦躁注意力无法集中，场地环境可能无法改变，只能你自己适应
4.还有观众密度太大，距离太近，很有压迫感，现在是否赛场还会听到一些声音会恐惧想逃离，距离太近你没有安全感，如果这样，真的很担心短时间调整不了，但是我想说去看你打比赛的都是爱你的人，希望你能像年少时一样能近距离感受球迷对你的热爱，无惧流言，放下压力，赛场上肆意挥拍",0,0,"东东，可能这是班门弄斧，但我还是相信集思广益和旁观者清，所以在论坛收集一些德甲首秀问题分析:
1.最近训练量不够，体能和反应能力下降，还有一个原因是饮食问题，吃太多热量油脂高的食物，脾胃湿热，造成身体沉重跑动不起来
2.器材问题，德甲用的是挺拔的球台，和红双喜双鱼不同，挺拔球台更适合欧洲打法，球的弹击更高，拧拉容易漏点，旋转降低
3.场馆问题，通风不行，没有空调，闷热无比让人烦躁注意力无法集中，场地环境可能无法改变，只能你自己适应
4.还有观众密度太大，距离太近，很有压迫感，现在是否赛场还会听到一些声音会恐惧想逃离，距离太近你没有安全感，如果这样，真的很担心短时间调整不了，但是我想说去看你打比赛的都是爱你的人，希望你能像年少时一样能近距离感受球迷对你的热爱，无惧流言，放下压力，赛场上肆意挥拍"
1464,3.71285E+18,45306852,sonia_syd888,FALSE,1.8089E+16,2025-09-03 21:56:15,❤️❤️❤️what a true legend! Love everything about him @fanzhendong9248 ! Cant wait for the next game.,0,0,❤️❤️❤️真是个传奇！太喜欢他了@樊振东9248！期待下一场比赛。
1465,3.71285E+18,70250864509,stefanie_agnes122,FALSE,1.79614E+16,2025-09-03 16:04:51,"hallo, ich habe 3 Tickets zu verkaufen, falls Sie Interesse haben.",0,1,你好，我这里有3张票要卖，如果你感兴趣的话。
1466,3.71285E+18,59152906902,ws.22201,FALSE,1.79827E+16,2025-09-03 15:53:28,fzd and fcs ! fighting !,2,0,fzd 和 fcs！加油！
1467,3.71285E+18,4032777358,vvilllkook,FALSE,1.79689E+16,2025-09-02 23:47:23,Keep fighting FZD🔥,2,0,继续加油 FZD 🔥
1468,3.71285E+18,68011010555,wa.luojia,FALSE,1.84109E+16,2025-09-02 23:36:12,有点想他了,1,0,有点想他了
1469,3.71285E+18,3153722722,jieyi_he,FALSE,1.81075E+16,2025-09-02 23:25:16,💪💪💪,0,0,💪💪💪
1470,3.71498E+18,74961467438,helennong561,FALSE,1.79447E+16,2025-09-15 12:13:31,好帅！,0,0,好帅！
1471,3.71498E+18,51417504038,luoxiaohei951,FALSE,1.80569E+16,2025-09-07 13:19:52,👏❤️❤️👏,0,0,👏❤️❤️👏
1472,3.71498E+18,64449764992,zajdmsf,FALSE,1.8295E+16,2025-09-06 09:21:10,晚上守着看,0,0,晚上守着看
1473,3.71498E+18,18129386489,maymayislp,FALSE,1.80528E+16,2025-09-06 02:26:29,bae❤️luv u,0,0,宝贝❤️爱你
1474,3.71498E+18,52704953144,2981ming,FALSE,1.78955E+16,2025-09-06 00:27:13,樊振东，加油🥰,1,0,樊振东，加油🥰
1475,3.71498E+18,1541593394,kingfung0701,FALSE,1.81252E+16,2025-09-05 23:08:36,加油👏👏,0,0,加油👏👏
1476,3.71498E+18,2217325191,yolo_hakunamatata_,FALSE,1.81731E+16,2025-09-05 22:52:08,See you tomorrow @fanzhendong9248 🔥🔥🔥,1,0,明天见 @范振东9248 🔥🔥🔥
1477,3.71498E+18,70177097055,yuan.dong34,FALSE,1.8288E+16,2025-09-05 22:48:06,东哥❤️❤️,0,0,东哥❤️❤️
1478,3.71498E+18,70883337347,zd1234589,FALSE,1.79571E+16,2025-09-05 22:37:12,东东加油,0,0,东东加油
1479,3.71498E+18,30885324390,jensbraun40,FALSE,1.80834E+16,2025-09-05 22:22:32,Das sieht so aus als würde Fan mit angezogener Handbremse spielen. In China hatte er mehr Bumms dahinter.,0,0,看起来范德堡特好像在踩着刹车一样开车。在中国，他开得更有劲儿。
1480,3.71498E+18,40534827611,shinningstar.15,FALSE,1.80774E+16,2025-09-05 22:06:55,"Fan Zhendong, Gib Gas! Der König wird schließlich zurückkehren!",3,0,樊振东，加油！大王终于要回来了！
1481,3.71498E+18,6665313329,yalan.zhong,FALSE,1.83158E+16,2025-09-05 22:01:30,🔥🔥🔥🔥,0,0,🔥🔥🔥🔥
1482,3.71498E+18,35150443829,drofskenen,FALSE,1.81667E+16,2025-09-05 21:58:40,ehm. echt?,0,0,嗯，真的吗？
1483,3.71517E+18,5883426752,shevalock,FALSE,1.80949E+16,2025-09-16 10:31:58,🔥🔥🔥👏👏👏,0,0,🔥🔥🔥👏👏👏
1484,3.71517E+18,7494001316,litt1e_shark,FALSE,1.8084E+16,2025-09-13 10:15:15,🔥❤️🏓,0,0,🔥❤️乒乓球
1485,3.71517E+18,44601316837,qian801025,FALSE,1.8069E+16,2025-09-11 18:00:47,东哥加油,0,0,东哥加油
1486,3.71517E+18,1400647770,renee_geeeeee,FALSE,1.80878E+16,2025-09-10 01:09:13,I saw myself.😍,2,0,我看到我自己了😍
1487,3.71517E+18,62984811513,enshun1998,FALSE,1.81482E+16,2025-09-08 18:53:48,FZD❤️🔥,0,0,法兹德❤️🔥
1488,3.71517E+18,3188023745,mohamadshakibi,FALSE,1.80648E+16,2025-09-08 01:47:38,🔥🔥,0,0,🔥🔥
1489,3.71517E+18,56656679536,susanzhu870,FALSE,1.82914E+16,2025-09-07 16:40:44,👏👏,0,0,👏👏
1490,3.71517E+18,51417504038,luoxiaohei951,FALSE,1.83209E+16,2025-09-07 13:19:28,FZD❤️❤️❤️,0,0,法兹德❤️❤️❤️
1491,3.71517E+18,3256644,yannicklee67,FALSE,1.79229E+16,2025-09-07 06:08:45,🔥❤️😍👏,0,0,🔥❤️😍👏
1492,3.71517E+18,4837657327,jasminebriz,FALSE,1.8065E+16,2025-09-07 01:26:44,"Fantastic, Fan and Fan’ fans are so wonderful",1,0,太棒了，范丞丞和他的粉丝们都太好了。
1493,3.71517E+18,4261317792,maozong_11,FALSE,1.81496E+16,2025-09-06 23:53:31,👏👏👏👏,1,0,👏👏👏👏
1494,3.71517E+18,4671092758,coachpingsunday,FALSE,1.807E+16,2025-09-06 22:51:38,"Yes, Fan Zhendong is a big star !",8,1,是的，樊振东是一位大明星！
1495,3.71517E+18,70187903098,scofieldcat,FALSE,1.79858E+16,2025-09-06 22:49:57,We all love Fan Zhendong！🔥,2,0,我们都爱樊振东！🔥
1496,3.71517E+18,49165444870,yuan_nynj,FALSE,1.78797E+16,2025-09-06 22:09:50,谢谢萨尔布吕肯对樊振东的爱护，大家一起赛场加油👏🏻,3,0,谢谢萨尔布吕肯对樊振东的爱护，大家一起赛场加油👏🏻
1497,3.71517E+18,4972867259,weeeiliii_r,FALSE,1.8052E+16,2025-09-06 22:07:44,omg!!!!!第一个姐妹拿的我发的手幅😮😮😮好好好，人虽然没到但手幅已经替我去德国见樊振东了😂😂😂😂,7,3,omg!!!!!第一个姐妹拿的我发的手幅😮😮😮好好好，人虽然没到但手幅已经替我去德国见樊振东了😂😂😂😂
1498,3.71517E+18,2008668292,kettylong_bags,FALSE,1.78748E+16,2025-09-06 19:24:48,Phenomenal 🙌🔥👏❤️ Saarbrücken ist durch Fan zhendong bekannt geworden und viele wollen die Stadt nun besuchen kommen 👏👏,6,0,太棒了🙌🔥👏❤️ 萨尔布吕肯因为樊振东而闻名，现在很多人想去这座城市看看👏👏
